ID;ATENCION DE PERSONAL;COBRO;COCCION;COMPROBANTE DE PAGO;PRESENTACION;PRODUCTO EQUIVOCADO;PRODUCTO FALTANTE;PUBLICIDAD;SABOR;SALUBRIDAD;STOCK;TEMPERATURA;TIEMPO DE ESPERA;CÓDIGO INCIDENCIA
3782;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2305;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2602;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2603;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3617;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3137;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2197675994;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2258;0;1;0;0;0;0;0;0;0;0;0;0;0;0100000000000
2187553907;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3131;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3134;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764634535887176135	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182642638;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4586;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4280;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
4433;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2197724773;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2184696080;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180183246;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185833227;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4055;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2836;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2635;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3662;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3018;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3307;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2734;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2442;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3236;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3388;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2720;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2989;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2765;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3340;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2789;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2192150476;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2985;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2192370682;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4070;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4217;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2920;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4125;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3538;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4205;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4268;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2184869866;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2188759248;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2434;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2195975564;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3646;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764631165151544717	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764633165519978827	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764633129914533433	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764634925613515678	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
5764634887994802569	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
5764633766739906137	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177387737;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186510474;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2175076926;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174445595;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188883012;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2187743970;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2188054119;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2193073114;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2185658442;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2189429216;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195049493;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185912689;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2328;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2191254315;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2179971391;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2173483907;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2178583915;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3210;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3331;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2634;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176063109;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178110481;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178157954;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2176064173;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177411154;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2191777093;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2181964365;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2194394048;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174216442;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2175663250;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4573;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2197991383;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185956514;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195607090;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2197435655;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2186245421;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178450154;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178487326;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181236197;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2187420486;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178241117;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2194213453;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2414;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2905;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2183479968;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2188349268;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2182797637;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180348520;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2182429233;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2691;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2188686985;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174139261;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2196650208;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191769096;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179087539;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2480;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174373824;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190609752;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3000;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
3369;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2238;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
4116;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
3927;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4564;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2197121562;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2191933570;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2189752912;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3542;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2191444924;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2190863505;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2188349752;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2317;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185903389;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2173456937;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180264202;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2191411834;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2192817572;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2192020827;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2318;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180947509;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2196642786;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181299828;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195102347;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4538;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177785150;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3765;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186965810;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195402453;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2196050866;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2828;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2177694565;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194809484;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2182997892;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3795;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2407;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2183964391;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180503979;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2178758009;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2175658935;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174967626;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181607527;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188857164;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185730795;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3835;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2184738709;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186961309;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181964656;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2175488488;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190265261;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180774251;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
#19077698-01;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191367027;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4069;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2173441522;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177939275;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2191969749;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
#18952870-03;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2191462123;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2184371326;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177564074;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3624;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3371;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2379;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2192509140;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2188425473;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2181389314;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195723410;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2184787626;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2175804885;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190305677;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2189208074;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2187613307;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174531913;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4245;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175279684;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2178275746;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174346609;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174139978;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2173771562;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2190939248;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2176298957;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2196477487;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2187525281;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177143484;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2173397100;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2198024305;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2179120069;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174761415;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180533011;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178768318;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2173869112;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2182987079;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194529481;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2179530932;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2175014949;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2187960502;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2198556925;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188745286;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2190501981;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174767763;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197711766;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2173958264;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2194089363;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2198858632;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3818;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2198639457;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177519350;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178796936;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181787327;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180757153;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2185828772;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2182939111;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178660386;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2189132279;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2189778912;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180080330;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2178372584;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2180392953;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191860746;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2192945594;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4531;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2186331334;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194383951;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2181278768;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2184348184;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2187443321;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3923;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
4593;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179211003;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4251;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2195102405;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4493;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4634;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
4162;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2173779462;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2173854633;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174311165;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174341127;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174706146;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175259248;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175764257;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2175859266;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176915688;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176988305;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177062976;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177155796;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177277546;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177283982;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177700076;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177726034;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179780396;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180593800;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180626611;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2181175369;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2181732841;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2181773953;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182151556;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182155833;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182256858;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182267636;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182417752;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2182474627;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2183201791;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2183719141;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2184575798;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2184576596;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2187848364;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188790147;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2189812603;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190107202;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190231885;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190267455;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190670536;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190864375;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191517167;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2192042103;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2192483147;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2192645867;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2192946001;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193076254;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193187674;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193257880;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193402014;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2193620875;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194191939;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194903934;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2195478845;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2196323914;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2196691231;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2196747138;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197616252;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197750769;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197938255;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2198307689;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2177010748;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179174641;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2456;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4607;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764633277394649912	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764635044547200233	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764635334231001799	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2732;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2191206772;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176572076;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2194201633;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4257;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4048;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2642;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4270;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2883;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4056;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2265;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
#19881976-01;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
3430;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
#18086344-01;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2432;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3484;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3211;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2564;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2896;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4420;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2212;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2974;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
2181557798;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2745;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4010;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194425920;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2479;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2497;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4590;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4435;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2997;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3499;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4460;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3080;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4146;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2960;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4411;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2581;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764636946563400471	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764634320010544869	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3398;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4206;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2620;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3723;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2532;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2849;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3404;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3481;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3647;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2386;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2607;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3994;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764634685229564771	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2515;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2488;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2971;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3352;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3423;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4235;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3993;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4243;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4403;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
